0.002,MODE_ID_3,-12490,-11996,-12999,0.001849,0.000701,0.000092,0.002642,0x36
0.011,MODE_ID_3,-12502,-12011,-13000,-0.000544,-0.002299,-0.000020,-0.002863,0x36
0.020,MODE_ID_3,-12492,-11985,-13003,0.001439,0.002957,-0.000701,0.003695,0x36
0.030,MODE_ID_3,-12503,-12004,-12999,-0.000781,-0.000973,0.000118,-0.001636,0x36
0.040,MODE_ID_3,-12492,-12009,-13013,0.001458,-0.001822,-0.002786,-0.003150,0x36
0.050,MODE_ID_3,-12504,-11990,-13007,-0.000853,0.001958,-0.001444,-0.000339,0x36
0.060,MODE_ID_3,-12505,-11994,-12985,-0.001110,0.001156,0.002861,0.002907,0x36
0.070,MODE_ID_3,-12485,-11988,-12997,0.002973,0.002213,0.000581,0.005767,0x36
0.080,MODE_ID_3,-12498,-12005,-12992,0.000320,-0.001124,0.001438,0.000634,0x36
0.090,MODE_ID_3,-12504,-11996,-13006,-0.000930,0.000776,-0.001296,-0.001450,0x36
0.100,MODE_ID_3,-12512,-12002,-13012,-0.002551,-0.000485,-0.002408,-0.005444,0x36
0.111,MODE_ID_3,-12494,-11986,-13014,0.001115,0.002642,-0.002842,0.000915,0x36
0.120,MODE_ID_3,-12496,-11996,-12994,0.000765,0.000646,0.001141,0.002552,0x36
0.130,MODE_ID_3,-12513,-11987,-12994,-0.002646,0.002592,0.001034,0.000980,0x36
0.140,MODE_ID_3,-12509,-11986,-12999,-0.001988,0.002642,0.000181,0.000835,0x36
0.150,MODE_ID_3,-12509,-12007,-13005,-0.001814,-0.001428,-0.001006,-0.004248,0x36
0.160,MODE_ID_3,-12490,-11985,-13011,0.001977,0.002928,-0.002276,0.002629,0x36
0.170,MODE_ID_3,-12505,-11985,-12993,-0.001196,0.002809,0.001362,0.002975,0x36
0.180,MODE_ID_3,-12506,-11992,-13012,-0.001270,0.001460,-0.002469,-0.002279,0x36
0.190,MODE_ID_3,-12502,-12010,-13012,-0.000514,-0.002190,-0.002504,-0.005208,0x36
0.200,MODE_ID_3,-12508,-11989,-12997,-0.001636,0.002061,0.000449,0.000874,0x36
0.210,MODE_ID_3,-12511,-11993,-12993,-0.002326,0.001389,0.001363,0.000426,0x36
0.220,MODE_ID_3,-12497,-11996,-12999,0.000531,0.000725,0.000170,0.001426,0x36
0.230,MODE_ID_3,-12504,-12014,-12996,-0.000972,-0.002817,0.000705,-0.003084,0x36
0.240,MODE_ID_3,-12497,-12001,-13001,0.000550,-0.000266,-0.000322,-0.000038,0x36
0.250,MODE_ID_3,-12495,-12005,-13004,0.000957,-0.001012,-0.000826,-0.000881,0x36
0.260,MODE_ID_3,-12505,-12014,-13006,-0.001194,-0.002994,-0.001242,-0.005430,0x36
0.270,MODE_ID_3,-12512,-11998,-13010,-0.002406,0.000366,-0.002003,-0.004043,0x36
0.280,MODE_ID_3,-12513,-11996,-13007,-0.002643,0.000602,-0.001550,-0.003591,0x36
0.290,MODE_ID_3,-12501,-11987,-12995,-0.000396,0.002504,0.000947,0.003055,0x36
0.300,MODE_ID_3,-12498,-11987,-12991,0.000227,0.002465,0.001721,0.004413,0x36
0.311,MODE_ID_3,-12514,-12002,-12989,-0.002954,-0.000417,0.002077,-0.001294,0x36
0.320,MODE_ID_3,-12496,-11999,-13006,0.000641,0.000136,-0.001267,-0.000490,0x36
0.330,MODE_ID_3,-12505,-12006,-12999,-0.001147,-0.001399,0.000041,-0.002505,0x36
0.340,MODE_ID_3,-12494,-11985,-12987,0.001141,0.002944,0.002581,0.006666,0x36
0.350,MODE_ID_3,-12512,-11993,-12990,-0.002553,0.001393,0.001976,0.000816,0x36
0.360,MODE_ID_3,-12514,-12007,-12995,-0.002969,-0.001521,0.000803,-0.003687,0x36
0.370,MODE_ID_3,-12504,-12003,-12996,-0.000811,-0.000796,0.000742,-0.000865,0x36
0.380,MODE_ID_3,-12491,-11998,-13005,0.001718,0.000325,-0.001174,0.000869,0x36
0.390,MODE_ID_3,-12499,-11986,-12997,0.000014,0.002726,0.000550,0.003290,0x36
0.400,MODE_ID_3,-12510,-11987,-13013,-0.002019,0.002523,-0.002766,-0.002262,0x36
0.411,MODE_ID_3,-12493,-11988,-13009,0.001337,0.002232,-0.001895,0.001674,0x36
0.420,MODE_ID_3,-12509,-12008,-13013,-0.001884,-0.001647,-0.002766,-0.006297,0x36
0.430,MODE_ID_3,-12512,-11993,-13002,-0.002402,0.001383,-0.000415,-0.001434,0x36
0.440,MODE_ID_3,-12505,-11988,-13012,-0.001174,0.002381,-0.002437,-0.001230,0x36
0.450,MODE_ID_3,-12487,-11997,-12988,0.002489,0.000452,0.002262,0.005203,0x36
0.460,MODE_ID_3,-12503,-12004,-13008,-0.000696,-0.000994,-0.001758,-0.003448,0x36
0.470,MODE_ID_3,-12503,-12001,-12988,-0.000738,-0.000357,0.002350,0.001255,0x36
0.480,MODE_ID_3,-12486,-11990,-12993,0.002714,0.001845,0.001208,0.005767,0x36
0.490,MODE_ID_3,-12502,-12009,-12986,-0.000574,-0.001934,0.002608,0.000100,0x36
0.500,MODE_ID_3,-12499,-11986,-13013,0.000175,0.002765,-0.002662,0.000278,0x36
0.510,MODE_ID_3,-12500,-12002,-12990,-0.000189,-0.000461,0.001832,0.001182,0x36
0.520,MODE_ID_3,-12508,-12014,-12996,-0.001723,-0.002864,0.000678,-0.003909,0x36
0.530,MODE_ID_3,-12491,-12010,-13011,0.001713,-0.002005,-0.002232,-0.002524,0x36
0.540,MODE_ID_3,-12503,-11990,-13003,-0.000625,0.001877,-0.000720,0.000532,0x36
0.550,MODE_ID_3,-12512,-12003,-13013,-0.002473,-0.000685,-0.002699,-0.005857,0x36
0.560,MODE_ID_3,-12499,-11989,-12985,0.000054,0.002043,0.002928,0.005025,0x36
0.570,MODE_ID_3,-12513,-12010,-12999,-0.002711,-0.002198,0.000094,-0.004815,0x36
0.580,MODE_ID_3,-12498,-12007,-12985,0.000331,-0.001470,0.002871,0.001732,0x36
0.590,MODE_ID_3,-12497,-12007,-12986,0.000580,-0.001463,0.002788,0.001905,0x36
0.600,MODE_ID_3,-12497,-11990,-13012,0.000581,0.001834,-0.002412,0.000003,0x36
0.611,MODE_ID_3,-12504,-11985,-13011,-0.000980,0.002872,-0.002313,-0.000421,0x36
0.620,MODE_ID_3,-12502,-12004,-13006,-0.000431,-0.000911,-0.001225,-0.002567,0x36
0.631,MODE_ID_3,-12497,-12004,-13011,0.000588,-0.000892,-0.002314,-0.002618,0x36
0.640,MODE_ID_3,-12514,-11989,-12992,-0.002842,0.002078,0.001427,0.000663,0x36
0.650,MODE_ID_3,-12487,-12013,-13004,0.002462,-0.002719,-0.000972,-0.001229,0x36
0.660,MODE_ID_3,-12514,-12004,-12985,-0.002972,-0.000860,0.002862,-0.000970,0x36
0.670,MODE_ID_3,-12494,-12014,-13007,0.001126,-0.002926,-0.001572,-0.003372,0x36
0.680,MODE_ID_3,-12496,-12003,-13005,0.000682,-0.000626,-0.001169,-0.001113,0x36
0.691,MODE_ID_3,-12505,-11992,-13007,-0.001126,0.001493,-0.001540,-0.001173,0x36
0.700,MODE_ID_3,-12509,-12006,-12987,-0.001923,-0.001228,0.002453,-0.000698,0x36
0.710,MODE_ID_3,-12496,-12012,-13004,0.000609,-0.002532,-0.000807,-0.002730,0x36
0.720,MODE_ID_3,-12510,-11986,-12985,-0.002084,0.002606,0.002946,0.003468,0x36
0.730,MODE_ID_3,-12510,-11987,-13008,-0.002049,0.002506,-0.001664,-0.001207,0x36
0.740,MODE_ID_3,-12492,-12006,-12987,0.001529,-0.001305,0.002490,0.002714,0x36
0.750,MODE_ID_3,-12494,-11991,-12985,0.001134,0.001722,0.002854,0.005710,0x36
0.760,MODE_ID_3,-12509,-11994,-12991,-0.001912,0.001037,0.001777,0.000902,0x36
0.770,MODE_ID_3,-12501,-11998,-13007,-0.000354,0.000383,-0.001548,-0.001519,0x36
0.780,MODE_ID_3,-12500,-11985,-13001,-0.000154,0.002895,-0.000226,0.002515,0x36
0.790,MODE_ID_3,-12494,-11986,-13005,0.001017,0.002761,-0.001199,0.002579,0x36
0.800,MODE_ID_3,-12498,-12002,-13002,0.000290,-0.000450,-0.000446,-0.000606,0x36
0.810,MODE_ID_3,-12503,-12011,-13005,-0.000788,-0.002312,-0.001102,-0.004202,0x36
0.820,MODE_ID_3,-12514,-12011,-13006,-0.002806,-0.002266,-0.001346,-0.006418,0x36
0.831,MODE_ID_3,-12493,-12004,-12998,0.001374,-0.000905,0.000208,0.000677,0x36
0.840,MODE_ID_3,-12511,-12009,-13005,-0.002343,-0.001882,-0.001147,-0.005372,0x36
0.850,MODE_ID_3,-12487,-12002,-12990,0.002407,-0.000553,0.001984,0.003838,0x36
0.860,MODE_ID_3,-12486,-11989,-13003,0.002782,0.002191,-0.000715,0.004258,0x36
0.870,MODE_ID_3,-12489,-11988,-12990,0.002098,0.002222,0.001929,0.006249,0x36
0.880,MODE_ID_3,-12496,-12004,-12997,0.000628,-0.000973,0.000536,0.000191,0x36
0.891,MODE_ID_3,-12487,-11993,-12992,0.002404,0.001341,0.001554,0.005299,0x36
0.900,MODE_ID_3,-12494,-11999,-12987,0.001052,0.000052,0.002595,0.003699,0x36
0.910,MODE_ID_3,-12487,-12012,-12998,0.002575,-0.002555,0.000322,0.000342,0x36
0.920,MODE_ID_3,-12508,-12004,-12986,-0.001602,-0.000946,0.002680,0.000132,0x36
0.930,MODE_ID_3,-12503,-12006,-12997,-0.000788,-0.001335,0.000426,-0.001697,0x36
0.940,MODE_ID_3,-12493,-11993,-13009,0.001301,0.001239,-0.001964,0.000576,0x36
0.950,MODE_ID_3,-12513,-11994,-13010,-0.002741,0.001069,-0.002053,-0.003725,0x36
0.960,MODE_ID_3,-12494,-11999,-13006,0.001119,0.000154,-0.001246,0.000027,0x36
0.970,MODE_ID_3,-12490,-11987,-13002,0.001803,0.002538,-0.000413,0.003928,0x36
0.980,MODE_ID_3,-12506,-12001,-12998,-0.001356,-0.000313,0.000332,-0.001337,0x36
0.990,MODE_ID_3,-12491,-11990,-13012,0.001646,0.001975,-0.002539,0.001082,0x36
1.001,MODE_ID_3,-12491,-12003,-12991,0.001758,-0.000766,0.001747,0.002739,0x36
1.010,MODE_ID_3,-12491,-11998,-12996,0.001611,0.000305,0.000719,0.002635,0x36
1.020,MODE_ID_3,-12489,-12002,-13003,0.002170,-0.000529,-0.000744,0.000897,0x36
1.030,MODE_ID_3,-12514,-11986,-12989,-0.002970,0.002751,0.002042,0.001823,0x36
1.040,MODE_ID_3,-12485,-12006,-13009,0.002835,-0.001364,-0.001851,-0.000380,0x36
1.051,MODE_ID_3,-12493,-11985,-12990,0.001279,0.002861,0.001940,0.006080,0x36
1.060,MODE_ID_3,-12501,-12009,-12988,-0.000286,-0.001848,0.002268,0.000134,0x36
1.070,MODE_ID_3,-12496,-11986,-12992,0.000695,0.002631,0.001595,0.004921,0x36
1.080,MODE_ID_3,-12501,-12012,-13009,-0.000268,-0.002402,-0.001946,-0.004616,0x36
1.090,MODE_ID_3,-12507,-12009,-13006,-0.001482,-0.001852,-0.001372,-0.004706,0x36
