0.012,MODE_ID_2,-12509,-12012,-12985,-0.001870,-0.002571,0.002985,-0.001456,0x36
0.014,MODE_ID_2,-12510,-11989,-12990,-0.002121,0.002022,0.001944,0.001845,0x36
0.024,MODE_ID_2,-12495,-12012,-12990,0.000930,-0.002508,0.001918,0.000340,0x36
0.033,MODE_ID_2,-12512,-12001,-12991,-0.002516,-0.000378,0.001791,-0.001103,0x36
0.043,MODE_ID_2,-12498,-11986,-12998,0.000264,0.002730,0.000226,0.003220,0x36
0.054,MODE_ID_2,-12507,-11988,-13012,-0.001542,0.002359,-0.002437,-0.001620,0x36
0.064,MODE_ID_2,-12498,-11993,-13010,0.000258,0.001319,-0.002149,-0.000572,0x36
0.073,MODE_ID_2,-12513,-11995,-12993,-0.002703,0.000842,0.001255,-0.000606,0x36
0.084,MODE_ID_2,-12502,-11991,-13004,-0.000557,0.001645,-0.000944,0.000144,0x36
0.095,MODE_ID_2,-12496,-11993,-13013,0.000662,0.001304,-0.002668,-0.000702,0x36
0.105,MODE_ID_2,-12489,-12009,-12997,0.002146,-0.001800,0.000450,0.000796,0x36
0.114,MODE_ID_2,-12490,-11990,-13014,0.001912,0.001873,-0.002814,0.000971,0x36
0.124,MODE_ID_2,-12500,-11986,-12989,-0.000140,0.002616,0.002088,0.004564,0x36
0.133,MODE_ID_2,-12501,-11996,-13008,-0.000251,0.000745,-0.001607,-0.001113,0x36
0.144,MODE_ID_2,-12509,-12007,-13001,-0.001844,-0.001483,-0.000367,-0.003694,0x36
0.154,MODE_ID_2,-12506,-12006,-12987,-0.001235,-0.001347,0.002471,-0.000111,0x36
0.164,MODE_ID_2,-12501,-11985,-13002,-0.000339,0.002853,-0.000486,0.002028,0x36
0.174,MODE_ID_2,-12506,-12002,-12999,-0.001245,-0.000561,0.000124,-0.001682,0x36
0.184,MODE_ID_2,-12488,-12009,-13002,0.002341,-0.001846,-0.000586,-0.000091,0x36
0.194,MODE_ID_2,-12513,-11986,-12990,-0.002605,0.002648,0.001806,0.001849,0x36
0.204,MODE_ID_2,-12494,-11992,-13002,0.001124,0.001588,-0.000561,0.002151,0x36
0.214,MODE_ID_2,-12485,-11998,-12999,0.002917,0.000331,0.000102,0.003350,0x36
0.224,MODE_ID_2,-12510,-11997,-12991,-0.002189,0.000502,0.001634,-0.000053,0x36
0.233,MODE_ID_2,-12503,-12008,-13012,-0.000772,-0.001617,-0.002478,-0.004867,0x36
